symbol,trade_date,entry_time,or_high,or_low,or_range_pct,entry,sl,tp,quantity,position_value,risk_amount,exit_time,exit_price,exit_reason,pnl_rupees,r_multiple,gap_pct
PAGEIND,2026-06-23,2026-06-23 14:15:00,39740.0,39440.0,0.76,39740.0,39440.0,40190.0,2,79480.0,600.0,2026-06-23 15:15:00,39950.0,EOD_EXIT,420.0,0.7,0.86
PAGEIND,2026-06-30,2026-06-30 13:15:00,40900.0,40400.0,1.24,40900.0,40400.0,41650.0,2,81800.0,1000.0,2026-06-30 15:15:00,41465.0,EOD_EXIT,1130.0,1.13,0.93
PARADEEP,2026-06-16,2026-06-16 10:15:00,129.5,127.6,1.49,129.5,127.6,132.35,772,99974.0,1466.8,2026-06-16 11:15:00,132.35,TP_HIT,2200.2,1.5,0.46
PARADEEP,2026-06-22,2026-06-22 10:15:00,137.85,136.0,1.36,137.85,136.0,140.62,725,99941.25,1341.25,2026-06-22 15:15:00,138.85,EOD_EXIT,725.0,0.54,0.58
PARADEEP,2026-07-03,2026-07-03 10:15:00,142.85,140.61,1.59,142.85,140.61,146.21,700,99995.0,1568.0,2026-07-03 11:15:00,146.21,TP_HIT,2352.0,1.5,0.84
PETRONET,2026-06-16,2026-06-16 12:15:00,287.85,284.35,1.23,287.85,284.35,293.1,347,99883.95,1214.5,2026-06-16 15:15:00,291.05,EOD_EXIT,1110.4,0.91,0.24
PFIZER,2026-05-15,2026-05-15 11:15:00,4702.5,4613.0,1.94,4702.5,4613.0,4836.75,21,98752.5,1879.5,2026-05-15 14:15:00,4836.75,TP_HIT,2819.25,1.5,0.17
PHOENIXLTD,2026-05-05,2026-05-05 11:15:00,1792.1,1771.3,1.17,1792.1,1771.3,1823.3,55,98565.5,1144.0,2026-05-05 15:15:00,1796.1,EOD_EXIT,220.0,0.19,-0.41
PHOENIXLTD,2026-05-06,2026-05-06 14:15:00,1808.2,1782.7,1.43,1808.2,1782.7,1846.45,55,99451.0,1402.5,2026-05-06 15:15:00,1835.4,EOD_EXIT,1496.0,1.07,-0.22
PHOENIXLTD,2026-05-14,2026-05-14 11:15:00,1749.4,1711.4,2.22,1749.4,1711.4,1806.4,57,99715.8,2166.0,2026-05-14 15:15:00,1757.5,EOD_EXIT,461.7,0.21,-0.02
PHOENIXLTD,2026-05-21,2026-05-21 14:15:00,1774.8,1746.3,1.63,1774.8,1746.3,1817.55,56,99388.8,1596.0,2026-05-21 15:15:00,1794.2,EOD_EXIT,1086.4,0.68,0.21
PHOENIXLTD,2026-05-29,2026-05-29 14:15:00,1780.7,1740.0,2.34,1780.7,1740.0,1841.75,56,99719.2,2279.2,2026-05-29 15:15:00,1763.9,EOD_EXIT,-940.8,-0.41,-0.61
PHOENIXLTD,2026-06-04,2026-06-04 11:15:00,1734.2,1684.7,2.94,1734.2,1684.7,1808.45,50,86710.0,2475.0,2026-06-04 15:15:00,1724.5,EOD_EXIT,-485.0,-0.2,0.0
PHOENIXLTD,2026-06-10,2026-06-10 10:15:00,1771.2,1748.8,1.28,1771.2,1748.8,1804.8,56,99187.2,1254.4,2026-06-10 12:15:00,1804.8,TP_HIT,1881.6,1.5,-0.01
PHOENIXLTD,2026-06-15,2026-06-15 14:15:00,1808.7,1766.7,2.38,1808.7,1766.7,1871.7,55,99478.5,2310.0,2026-06-15 15:15:00,1845.1,EOD_EXIT,2002.0,0.87,1.73
PHOENIXLTD,2026-06-24,2026-06-24 10:15:00,1867.8,1840.2,1.5,1867.8,1840.2,1909.2,53,98993.4,1462.8,2026-06-24 12:15:00,1909.2,TP_HIT,2194.2,1.5,-0.52
PHOENIXLTD,2026-06-30,2026-06-30 11:15:00,1937.5,1912.1,1.33,1937.5,1912.1,1975.6,51,98812.5,1295.4,2026-06-30 15:15:00,1950.4,EOD_EXIT,657.9,0.51,0.84
PHOENIXLTD,2026-07-02,2026-07-02 14:15:00,2010.3,1984.1,1.32,2010.3,1984.1,2049.6,49,98504.7,1283.8,2026-07-02 15:15:00,2010.1,EOD_EXIT,-9.8,-0.01,-0.57
PWL,2026-05-15,2026-05-15 10:15:00,114.56,112.61,1.73,114.56,112.61,117.49,872,99896.32,1700.4,2026-05-15 13:15:00,117.49,TP_HIT,2554.96,1.5,0.8
PWL,2026-06-16,2026-06-16 12:15:00,109.89,107.7,2.03,109.89,107.7,113.17,910,99999.9,1992.9,2026-06-16 15:15:00,109.72,EOD_EXIT,-154.7,-0.08,0.07
PWL,2026-06-17,2026-06-17 12:15:00,110.24,108.92,1.21,110.24,108.92,112.22,907,99987.68,1197.24,2026-06-17 13:15:00,112.22,TP_HIT,1795.86,1.5,-0.37
PWL,2026-06-22,2026-06-22 12:15:00,124.77,121.66,2.56,124.77,121.66,129.44,801,99940.77,2491.11,2026-06-22 13:15:00,129.44,TP_HIT,3740.67,1.5,0.0
PWL,2026-06-23,2026-06-23 11:15:00,128.85,125.35,2.79,128.85,125.35,134.1,714,91998.9,2499.0,2026-06-23 15:15:00,129.63,EOD_EXIT,556.92,0.22,-0.04
PWL,2026-06-30,2026-06-30 14:15:00,124.55,121.57,2.45,124.55,121.57,129.02,802,99889.1,2389.96,2026-06-30 15:15:00,124.13,EOD_EXIT,-336.84,-0.14,0.0
PIDILITIND,2026-05-06,2026-05-06 11:15:00,1395.3,1373.0,1.62,1395.3,1373.0,1428.75,71,99066.3,1583.3,2026-05-06 15:15:00,1422.5,EOD_EXIT,1931.2,1.22,0.78
PIDILITIND,2026-05-07,2026-05-07 14:15:00,1444.9,1428.0,1.18,1444.9,1428.0,1470.25,69,99698.1,1166.1,2026-05-07 15:15:00,1450.0,EOD_EXIT,351.9,0.3,1.48
PIDILITIND,2026-05-22,2026-05-22 14:15:00,1478.0,1459.0,1.3,1478.0,1459.0,1506.5,67,99026.0,1273.0,2026-05-22 15:15:00,1479.3,EOD_EXIT,87.1,0.07,0.09
PIDILITIND,2026-05-29,2026-05-29 14:15:00,1484.5,1467.1,1.19,1484.5,1467.1,1510.6,67,99461.5,1165.8,2026-05-29 15:15:00,1480.2,EOD_EXIT,-288.1,-0.25,-0.44
PIDILITIND,2026-06-03,2026-06-03 14:15:00,1461.4,1444.5,1.17,1461.4,1444.5,1486.75,68,99375.2,1149.2,2026-06-03 15:15:00,1469.0,EOD_EXIT,516.8,0.45,-0.32
PIDILITIND,2026-06-05,2026-06-05 11:15:00,1481.0,1469.2,0.8,1481.0,1469.2,1498.7,67,99227.0,790.6,2026-06-05 15:15:00,1477.2,EOD_EXIT,-254.6,-0.32,0.27
PIDILITIND,2026-06-08,2026-06-08 14:15:00,1463.9,1447.5,1.13,1463.9,1447.5,1488.5,68,99545.2,1115.2,2026-06-08 15:15:00,1461.0,EOD_EXIT,-197.2,-0.18,-1.79
PIDILITIND,2026-06-09,2026-06-09 11:15:00,1479.9,1465.0,1.02,1479.9,1465.0,1502.25,67,99153.3,998.3,2026-06-09 15:15:00,1484.5,EOD_EXIT,308.2,0.31,0.45
PIDILITIND,2026-06-24,2026-06-24 13:15:00,1576.7,1563.6,0.84,1576.7,1563.6,1596.35,63,99332.1,825.3,2026-06-24 15:15:00,1579.8,EOD_EXIT,195.3,0.24,0.21
PIDILITIND,2026-06-30,2026-06-30 14:15:00,1607.0,1587.4,1.23,1607.0,1587.4,1636.4,62,99634.0,1215.2,2026-06-30 15:15:00,1592.4,EOD_EXIT,-905.2,-0.74,0.46
PINELABS,2026-05-06,2026-05-06 14:15:00,196.66,194.41,1.16,196.66,194.41,200.03,508,99903.28,1143.0,2026-05-06 15:15:00,198.7,EOD_EXIT,1036.32,0.91,-0.02
PIRAMALFIN,2026-05-22,2026-05-22 10:15:00,1939.9,1918.0,1.14,1939.9,1918.0,1972.75,51,98934.9,1116.9,2026-05-22 15:15:00,1954.1,EOD_EXIT,724.2,0.65,0.57
PIRAMALFIN,2026-05-27,2026-05-27 14:15:00,1985.0,1948.0,1.9,1985.0,1948.0,2040.5,50,99250.0,1850.0,2026-05-27 15:15:00,1985.8,EOD_EXIT,40.0,0.02,0.41
PIRAMALFIN,2026-06-04,2026-06-04 12:15:00,1935.0,1913.7,1.11,1935.0,1913.7,1966.95,51,98685.0,1086.3,2026-06-04 14:15:00,1966.95,TP_HIT,1629.45,1.5,-0.04
PIRAMALFIN,2026-06-09,2026-06-09 10:15:00,1996.0,1975.0,1.06,1996.0,1975.0,2027.5,50,99800.0,1050.0,2026-06-09 11:15:00,1975.0,SL_HIT,-1050.0,-1.0,0.54
PIRAMALFIN,2026-06-15,2026-06-15 10:15:00,2061.0,2028.1,1.62,2061.0,2028.1,2110.35,48,98928.0,1579.2,2026-06-15 12:15:00,2028.1,SL_HIT,-1579.2,-1.0,0.88
PIRAMALFIN,2026-06-17,2026-06-17 10:15:00,2025.0,2004.0,1.05,2025.0,2004.0,2056.5,49,99225.0,1029.0,2026-06-17 15:15:00,2007.0,EOD_EXIT,-882.0,-0.86,0.79
PIRAMALFIN,2026-06-19,2026-06-19 10:15:00,2028.9,1999.0,1.5,2028.9,1999.0,2073.75,49,99416.1,1465.1,2026-06-19 11:15:00,2073.75,TP_HIT,2197.65,1.5,0.03
PIRAMALFIN,2026-06-24,2026-06-24 11:15:00,2126.0,2095.3,1.47,2126.0,2095.3,2172.05,47,99922.0,1442.9,2026-06-24 12:15:00,2095.3,SL_HIT,-1442.9,-1.0,-0.17
PIRAMALFIN,2026-06-25,2026-06-25 11:15:00,2143.9,2100.5,2.07,2143.9,2100.5,2209.0,46,98619.4,1996.4,2026-06-25 15:15:00,2127.5,EOD_EXIT,-754.4,-0.38,0.0
PIRAMALFIN,2026-06-29,2026-06-29 12:15:00,2127.2,2102.0,1.2,2127.2,2102.0,2165.0,47,99978.4,1184.4,2026-06-29 15:15:00,2142.4,EOD_EXIT,714.4,0.6,-0.75
PIRAMALFIN,2026-06-30,2026-06-30 10:15:00,2159.9,2135.0,1.17,2159.9,2135.0,2197.25,46,99355.4,1145.4,2026-06-30 11:15:00,2135.0,SL_HIT,-1145.4,-1.0,0.0
PIRAMALFIN,2026-07-01,2026-07-01 11:15:00,2193.0,2151.3,1.94,2193.0,2151.3,2255.55,45,98685.0,1876.5,2026-07-01 15:15:00,2200.9,EOD_EXIT,355.5,0.19,0.0
PPLPHARMA,2026-05-06,2026-05-06 10:15:00,161.34,159.52,1.14,161.34,159.52,164.07,619,99869.46,1126.58,2026-05-06 11:15:00,164.07,TP_HIT,1689.87,1.5,0.8
PPLPHARMA,2026-05-07,2026-05-07 10:15:00,168.15,165.1,1.85,168.15,165.1,172.73,594,99881.1,1811.7,2026-05-07 11:15:00,172.73,TP_HIT,2720.52,1.5,0.91
PPLPHARMA,2026-05-11,2026-05-11 10:15:00,179.52,176.04,1.98,179.52,176.04,184.74,557,99992.64,1938.36,2026-05-11 11:15:00,184.74,TP_HIT,2907.54,1.5,-1.14
PPLPHARMA,2026-05-15,2026-05-15 10:15:00,175.8,171.52,2.5,175.8,171.52,182.22,568,99854.4,2431.04,2026-05-15 15:15:00,174.88,EOD_EXIT,-522.56,-0.21,0.09
PPLPHARMA,2026-05-20,2026-05-20 11:15:00,174.6,171.83,1.61,174.6,171.83,178.75,572,99871.2,1584.44,2026-05-20 15:15:00,176.7,EOD_EXIT,1201.2,0.76,-0.25
PPLPHARMA,2026-06-03,2026-06-03 10:15:00,168.58,165.52,1.85,168.58,165.52,173.17,593,99967.94,1814.58,2026-06-03 11:15:00,165.52,SL_HIT,-1814.58,-1.0,0.65
PPLPHARMA,2026-06-15,2026-06-15 11:15:00,167.1,165.39,1.03,167.1,165.39,169.67,598,99925.8,1022.58,2026-06-15 12:15:00,169.67,TP_HIT,1536.86,1.5,1.59
PPLPHARMA,2026-06-30,2026-06-30 14:15:00,168.41,166.22,1.32,168.41,166.22,171.69,593,99867.13,1298.67,2026-06-30 15:15:00,168.1,EOD_EXIT,-183.83,-0.14,0.46
PPLPHARMA,2026-07-03,2026-07-03 10:15:00,169.68,168.1,0.94,169.68,168.1,172.05,589,99941.52,930.62,2026-07-03 11:15:00,172.05,TP_HIT,1395.93,1.5,0.43
POLYMED,2026-05-12,2026-05-12 14:15:00,1655.0,1615.1,2.47,1655.0,1615.1,1714.85,60,99300.0,2394.0,2026-05-12 15:15:00,1670.0,EOD_EXIT,900.0,0.38,-0.04
POLYMED,2026-06-22,2026-06-22 13:15:00,1575.6,1555.2,1.31,1575.6,1555.2,1606.2,63,99262.8,1285.2,2026-06-22 14:15:00,1606.2,TP_HIT,1927.8,1.5,0.43
POLYMED,2026-06-29,2026-06-29 14:15:00,1659.2,1625.5,2.07,1659.2,1625.5,1709.75,60,99552.0,2022.0,2026-06-29 15:15:00,1655.2,EOD_EXIT,-240.0,-0.12,0.0
POLYMED,2026-06-30,2026-06-30 10:15:00,1656.8,1640.1,1.02,1656.8,1640.1,1681.85,60,99408.0,1002.0,2026-06-30 11:15:00,1681.85,TP_HIT,1503.0,1.5,-0.04
POLYMED,2026-07-02,2026-07-02 10:15:00,1687.9,1661.1,1.61,1687.9,1661.1,1728.1,59,99586.1,1581.2,2026-07-02 11:15:00,1728.1,TP_HIT,2371.8,1.5,-0.01
POLYCAB,2026-05-06,2026-05-06 14:15:00,8476.0,8355.5,1.44,8476.0,8355.5,8656.75,11,93236.0,1325.5,2026-05-06 15:15:00,8418.0,EOD_EXIT,-638.0,-0.48,0.76
POLYCAB,2026-05-22,2026-05-22 12:15:00,9258.0,9194.0,0.7,9258.0,9194.0,9354.0,10,92580.0,640.0,2026-05-22 15:15:00,9268.0,EOD_EXIT,100.0,0.16,0.37
POLYCAB,2026-05-26,2026-05-26 11:15:00,9425.0,9358.0,0.72,9425.0,9358.0,9525.5,10,94250.0,670.0,2026-05-26 12:15:00,9525.5,TP_HIT,1005.0,1.5,-0.31
POLYCAB,2026-06-19,2026-06-19 14:15:00,9940.0,9837.5,1.04,9940.0,9837.5,10093.75,10,99400.0,1025.0,2026-06-19 15:15:00,10085.5,EOD_EXIT,1455.0,1.42,-0.53
POLYCAB,2026-06-29,2026-06-29 14:15:00,9664.0,9420.5,2.58,9664.0,9420.5,10029.25,10,96640.0,2435.0,2026-06-29 15:15:00,9732.5,EOD_EXIT,685.0,0.28,1.4
POONAWALLA,2026-06-24,2026-06-24 13:15:00,427.0,419.1,1.88,427.0,419.1,438.85,234,99918.0,1848.6,2026-06-24 15:15:00,428.5,EOD_EXIT,351.0,0.19,0.26
POONAWALLA,2026-07-02,2026-07-02 10:15:00,446.95,439.2,1.76,446.95,439.2,458.57,223,99669.85,1728.25,2026-07-02 13:15:00,439.2,SL_HIT,-1728.25,-1.0,0.26
PFC,2026-05-13,2026-05-13 13:15:00,444.4,437.1,1.67,444.4,437.1,455.35,225,99990.0,1642.5,2026-05-13 15:15:00,445.85,EOD_EXIT,326.25,0.2,-0.15
PFC,2026-05-21,2026-05-21 10:15:00,437.4,432.5,1.13,437.4,432.5,444.75,228,99727.2,1117.2,2026-05-21 12:15:00,432.5,SL_HIT,-1117.2,-1.0,1.41
PFC,2026-06-05,2026-06-05 10:15:00,435.9,425.15,2.53,435.9,425.15,452.02,229,99821.1,2461.75,2026-06-05 15:15:00,432.55,EOD_EXIT,-767.15,-0.31,0.16
PFC,2026-06-17,2026-06-17 14:15:00,430.2,426.1,0.96,430.2,426.1,436.35,232,99806.4,951.2,2026-06-17 15:15:00,432.1,EOD_EXIT,440.8,0.46,0.35
PFC,2026-06-22,2026-06-22 10:15:00,438.4,430.55,1.82,438.4,430.55,450.17,228,99955.2,1789.8,2026-06-22 15:15:00,441.0,EOD_EXIT,592.8,0.33,0.46
PFC,2026-07-01,2026-07-01 11:15:00,428.4,423.3,1.2,428.4,423.3,436.05,233,99817.2,1188.3,2026-07-01 15:15:00,430.45,EOD_EXIT,477.65,0.4,0.49
POWERGRID,2026-05-05,2026-05-05 12:15:00,320.25,317.5,0.87,320.25,317.5,324.38,312,99918.0,858.0,2026-05-05 15:15:00,319.8,EOD_EXIT,-140.4,-0.16,-0.05
POWERGRID,2026-05-21,2026-05-21 12:15:00,303.9,301.15,0.91,303.9,301.15,308.02,329,99983.1,904.75,2026-05-21 13:15:00,301.15,SL_HIT,-904.75,-1.0,0.83
PREMIERENE,2026-05-05,2026-05-05 14:15:00,1044.0,1028.3,1.53,1044.0,1028.3,1067.55,95,99180.0,1491.5,2026-05-05 15:15:00,1044.2,EOD_EXIT,19.0,0.01,-0.49
PREMIERENE,2026-05-08,2026-05-08 10:15:00,1030.0,1015.1,1.47,1030.0,1015.1,1052.35,97,99910.0,1445.3,2026-05-08 14:15:00,1015.1,SL_HIT,-1445.3,-1.0,0.15
PREMIERENE,2026-05-21,2026-05-21 14:15:00,1002.9,992.8,1.02,1002.9,992.8,1018.05,99,99287.1,999.9,2026-05-21 15:15:00,1019.0,EOD_EXIT,1593.9,1.59,0.18
PREMIERENE,2026-05-27,2026-05-27 14:15:00,1034.4,1015.8,1.83,1034.4,1015.8,1062.3,96,99302.4,1785.6,2026-05-27 15:15:00,1044.7,EOD_EXIT,988.8,0.55,0.71
PREMIERENE,2026-06-02,2026-06-02 13:15:00,1051.5,1030.5,2.04,1051.5,1030.5,1083.0,95,99892.5,1995.0,2026-06-02 15:15:00,1074.0,EOD_EXIT,2137.5,1.07,-0.76
PREMIERENE,2026-07-01,2026-07-01 14:15:00,1058.6,1040.0,1.79,1058.6,1040.0,1086.5,94,99508.4,1748.4,2026-07-01 15:15:00,1051.0,EOD_EXIT,-714.4,-0.41,0.0
PREMIERENE,2026-07-02,2026-07-02 10:15:00,1059.8,1048.6,1.07,1059.8,1048.6,1076.6,94,99621.2,1052.8,2026-07-02 14:15:00,1048.6,SL_HIT,-1052.8,-1.0,0.15
PRESTIGE,2026-05-06,2026-05-06 14:15:00,1451.9,1428.3,1.65,1451.9,1428.3,1487.3,68,98729.2,1604.8,2026-05-06 15:15:00,1454.5,EOD_EXIT,176.8,0.11,1.38
PRESTIGE,2026-05-08,2026-05-08 14:15:00,1496.1,1477.8,1.24,1496.1,1477.8,1523.55,66,98742.6,1207.8,2026-05-08 15:15:00,1504.7,EOD_EXIT,567.6,0.47,-0.24
PRESTIGE,2026-06-16,2026-06-16 14:15:00,1489.9,1461.1,1.97,1489.9,1461.1,1533.1,67,99823.3,1929.6,2026-06-16 15:15:00,1521.1,EOD_EXIT,2090.4,1.08,0.37
PRESTIGE,2026-06-18,2026-06-18 12:15:00,1528.3,1506.8,1.43,1528.3,1506.8,1560.55,65,99339.5,1397.5,2026-06-18 15:15:00,1528.7,EOD_EXIT,26.0,0.02,-0.64
PRESTIGE,2026-06-19,2026-06-19 14:15:00,1500.0,1473.0,1.83,1500.0,1473.0,1540.5,66,99000.0,1782.0,2026-06-19 15:15:00,1498.6,EOD_EXIT,-92.4,-0.05,-1.81
PNB,2026-06-17,2026-06-17 11:15:00,108.3,107.43,0.81,108.3,107.43,109.6,923,99960.9,803.01,2026-06-17 15:15:00,108.88,EOD_EXIT,535.34,0.67,0.31
RRKABEL,2026-05-29,2026-05-29 10:15:00,1995.0,1961.4,1.71,1995.0,1961.4,2045.4,50,99750.0,1680.0,2026-05-29 11:15:00,2045.4,TP_HIT,2520.0,1.5,0.87
RRKABEL,2026-06-19,2026-06-19 14:15:00,2323.0,2273.8,2.16,2323.0,2273.8,2396.8,43,99889.0,2115.6,2026-06-19 15:15:00,2319.9,EOD_EXIT,-133.3,-0.06,-0.98
RRKABEL,2026-06-24,2026-06-24 14:15:00,2414.7,2352.3,2.65,2414.7,2352.3,2508.3,40,96588.0,2496.0,2026-06-24 15:15:00,2446.5,EOD_EXIT,1272.0,0.51,-0.38
RBLBANK,2026-05-07,2026-05-07 14:15:00,338.3,331.5,2.05,338.3,331.5,348.5,295,99798.5,2006.0,2026-05-07 15:15:00,344.05,EOD_EXIT,1696.25,0.85,0.6
RBLBANK,2026-05-14,2026-05-14 11:15:00,330.4,325.4,1.54,330.4,325.4,337.9,302,99780.8,1510.0,2026-05-14 13:15:00,337.9,TP_HIT,2265.0,1.5,0.95
RBLBANK,2026-05-15,2026-05-15 14:15:00,338.35,334.05,1.29,338.35,334.05,344.8,295,99813.25,1268.5,2026-05-15 15:15:00,338.35,EOD_EXIT,0.0,0.0,0.0
RBLBANK,2026-05-27,2026-05-27 11:15:00,348.4,343.0,1.57,348.4,343.0,356.5,287,99990.8,1549.8,2026-05-27 15:15:00,348.6,EOD_EXIT,57.4,0.04,0.0
RBLBANK,2026-06-03,2026-06-03 14:15:00,344.85,337.9,2.06,344.85,337.9,355.28,289,99661.65,2008.55,2026-06-03 15:15:00,348.5,EOD_EXIT,1054.85,0.53,0.0
RBLBANK,2026-06-24,2026-06-24 14:15:00,375.75,370.35,1.46,375.75,370.35,383.85,266,99949.5,1436.4,2026-06-24 15:15:00,376.2,EOD_EXIT,119.7,0.08,0.13
RECLTD,2026-06-22,2026-06-22 10:15:00,363.9,355.35,2.41,363.9,355.35,376.72,274,99708.6,2342.7,2026-06-22 15:15:00,370.05,EOD_EXIT,1685.1,0.72,0.0
RECLTD,2026-07-01,2026-07-01 11:15:00,365.5,362.0,0.97,365.5,362.0,370.75,273,99781.5,955.5,2026-07-01 14:15:00,370.75,TP_HIT,1433.25,1.5,0.33
RHIM,2026-05-27,2026-05-27 10:15:00,414.9,407.2,1.89,414.9,407.2,426.45,241,99990.9,1855.7,2026-05-27 15:15:00,415.1,EOD_EXIT,48.2,0.03,0.39
RITES,2026-05-07,2026-05-07 12:15:00,228.48,225.33,1.4,228.48,225.33,233.2,437,99845.76,1376.55,2026-05-07 15:15:00,228.38,EOD_EXIT,-43.7,-0.03,0.7
RADICO,2026-05-06,2026-05-06 14:15:00,3390.0,3302.0,2.67,3390.0,3302.0,3522.0,28,94920.0,2464.0,2026-05-06 15:15:00,3349.6,EOD_EXIT,-1131.2,-0.46,0.63
RADICO,2026-05-08,2026-05-08 14:15:00,3486.0,3414.3,2.1,3486.0,3414.3,3593.55,28,97608.0,2007.6,2026-05-08 15:15:00,3473.2,EOD_EXIT,-358.4,-0.18,0.41
RADICO,2026-05-13,2026-05-13 12:15:00,3498.0,3429.9,1.99,3498.0,3429.9,3600.15,28,97944.0,1906.8,2026-05-13 15:15:00,3446.8,EOD_EXIT,-1433.6,-0.75,0.04
RADICO,2026-05-26,2026-05-26 14:15:00,3559.9,3535.6,0.69,3559.9,3535.6,3596.35,28,99677.2,680.4,2026-05-26 15:15:00,3587.6,EOD_EXIT,775.6,1.14,0.38
RADICO,2026-06-12,2026-06-12 11:15:00,3498.8,3460.2,1.12,3498.8,3460.2,3556.7,28,97966.4,1080.8,2026-06-12 15:15:00,3542.7,EOD_EXIT,1229.2,1.14,1.01
RADICO,2026-06-25,2026-06-25 12:15:00,3799.8,3758.0,1.11,3799.8,3758.0,3862.5,26,98794.8,1086.8,2026-06-25 15:15:00,3836.3,EOD_EXIT,949.0,0.87,0.46
RADICO,2026-06-29,2026-06-29 14:15:00,3847.7,3812.8,0.92,3847.7,3812.8,3900.05,25,96192.5,872.5,2026-06-29 15:15:00,3856.6,EOD_EXIT,222.5,0.26,0.31
RADICO,2026-07-02,2026-07-02 12:15:00,3960.0,3901.1,1.51,3960.0,3901.1,4048.35,25,99000.0,1472.5,2026-07-02 15:15:00,3973.0,EOD_EXIT,325.0,0.22,0.15
RVNL,2026-05-07,2026-05-07 12:15:00,306.55,303.4,1.04,306.55,303.4,311.28,326,99935.3,1026.9,2026-05-07 15:15:00,308.3,EOD_EXIT,570.5,0.56,0.46
RAINBOW,2026-05-08,2026-05-08 10:15:00,1299.8,1276.6,1.82,1299.8,1276.6,1334.6,76,98784.8,1763.2,2026-05-08 15:15:00,1301.6,EOD_EXIT,136.8,0.08,-0.24
RAINBOW,2026-05-14,2026-05-14 14:15:00,1315.5,1290.1,1.97,1315.5,1290.1,1353.6,76,99978.0,1930.4,2026-05-14 15:15:00,1320.8,EOD_EXIT,402.8,0.21,0.0
RAINBOW,2026-05-22,2026-05-22 12:15:00,1357.8,1333.3,1.84,1357.8,1333.3,1394.55,73,99119.4,1788.5,2026-05-22 15:15:00,1351.2,EOD_EXIT,-481.8,-0.27,0.97
RAINBOW,2026-05-26,2026-05-26 10:15:00,1370.0,1343.8,1.95,1370.0,1343.8,1409.3,72,98640.0,1886.4,2026-05-26 15:15:00,1368.9,EOD_EXIT,-79.2,-0.04,0.49
RAINBOW,2026-05-27,2026-05-27 14:15:00,1372.0,1352.4,1.45,1372.0,1352.4,1401.4,72,98784.0,1411.2,2026-05-27 15:15:00,1377.5,EOD_EXIT,396.0,0.28,-0.32
RAINBOW,2026-06-03,2026-06-03 14:15:00,1342.8,1325.0,1.34,1342.8,1325.0,1369.5,74,99367.2,1317.2,2026-06-03 15:15:00,1357.3,EOD_EXIT,1073.0,0.81,-0.1
RAINBOW,2026-06-10,2026-06-10 11:15:00,1329.7,1313.5,1.23,1329.7,1313.5,1354.0,75,99727.5,1215.0,2026-06-10 13:15:00,1354.0,TP_HIT,1822.5,1.5,-0.51
RAINBOW,2026-06-19,2026-06-19 10:15:00,1469.6,1433.0,2.55,1469.6,1433.0,1524.5,68,99932.8,2488.8,2026-06-19 14:15:00,1433.0,SL_HIT,-2488.8,-1.0,-0.5
RAINBOW,2026-06-23,2026-06-23 11:15:00,1463.0,1441.0,1.53,1463.0,1441.0,1496.0,68,99484.0,1496.0,2026-06-23 12:15:00,1441.0,SL_HIT,-1496.0,-1.0,0.84
RAINBOW,2026-06-30,2026-06-30 14:15:00,1413.0,1397.0,1.15,1413.0,1397.0,1437.0,70,98910.0,1120.0,2026-06-30 15:15:00,1413.1,EOD_EXIT,7.0,0.01,0.53
RKFORGE,2026-05-06,2026-05-06 12:15:00,625.0,610.0,2.46,625.0,610.0,647.5,160,100000.0,2400.0,2026-05-06 15:15:00,622.95,EOD_EXIT,-328.0,-0.14,0.98
RKFORGE,2026-05-19,2026-05-19 14:15:00,567.4,558.1,1.67,567.4,558.1,581.35,176,99862.4,1636.8,2026-05-19 15:15:00,569.3,EOD_EXIT,334.4,0.2,-1.19
RKFORGE,2026-06-01,2026-06-01 11:15:00,578.9,570.0,1.56,578.9,570.0,592.25,172,99570.8,1530.8,2026-06-01 13:15:00,570.0,SL_HIT,-1530.8,-1.0,1.08
RKFORGE,2026-06-30,2026-06-30 12:15:00,563.1,557.5,1.0,563.1,557.5,571.5,177,99668.7,991.2,2026-06-30 15:15:00,566.25,EOD_EXIT,557.55,0.56,0.31
RKFORGE,2026-07-02,2026-07-02 10:15:00,568.75,562.4,1.13,568.75,562.4,578.28,175,99531.25,1111.25,2026-07-02 12:15:00,578.28,TP_HIT,1667.75,1.5,-0.09
REDINGTON,2026-06-24,2026-06-24 11:15:00,274.95,269.1,2.17,274.95,269.1,283.72,363,99806.85,2123.55,2026-06-24 15:15:00,277.7,EOD_EXIT,998.25,0.47,-0.3
REDINGTON,2026-06-25,2026-06-25 10:15:00,280.75,274.75,2.18,280.75,274.75,289.75,356,99947.0,2136.0,2026-06-25 15:15:00,280.65,EOD_EXIT,-35.6,-0.02,-0.31
RPOWER,2026-06-05,2026-06-05 14:15:00,28.05,27.44,2.22,28.05,27.44,28.96,3565,99998.25,2174.65,2026-06-05 15:15:00,28.52,EOD_EXIT,1675.55,0.77,0.18
SBFC,2026-06-19,2026-06-19 14:15:00,93.33,91.5,2.0,93.33,91.5,96.07,1071,99956.43,1959.93,2026-06-19 15:15:00,96.0,EOD_EXIT,2859.57,1.46,-0.49
SJVN,2026-05-15,2026-05-15 14:15:00,78.2,76.2,2.62,78.2,76.2,81.2,1250,97750.0,2500.0,2026-05-15 15:15:00,77.66,EOD_EXIT,-675.0,-0.27,1.0
